,LinkID,RoadCategory,RoadName,lat1,lng1,lat2,lng2
240,103000610,C,BEDOK NORTH AVENUE 3,1.3353186430332342,103.9335643527379,1.3362098473363948,103.93335267093885
241,103000611,C,BEDOK NORTH AVENUE 3,1.3362098473363948,103.93335267093885,1.3353186430332342,103.9335643527379
242,103000614,C,BEDOK NORTH AVENUE 3,1.3362098473363948,103.93335267093885,1.3374601217637425,103.93309717189955
243,103000615,C,BEDOK NORTH AVENUE 3,1.3374601217637425,103.93309717189955,1.3362098473363948,103.93335267093885
244,103000626,D,JALAN BATU,1.3026531717253007,103.88251914863919,1.30192621857122,103.88332575871391
245,103000627,D,JALAN BATU,1.30192621857122,103.88332575871391,1.3026531717253007,103.88251914863919
246,103000634,B,PRINSEP STREET,1.3010823775748162,103.8508158905501,1.3018059374798563,103.85141396748956
247,103000635,B,PRINSEP STREET,1.3018059374798563,103.85141396748956,1.3010823775748162,103.8508158905501
248,103000638,C,ANG MO KIO AVENUE 8,1.373800752801476,103.84807630025367,1.3738803459530748,103.84806725212309
249,103000639,C,ANG MO KIO AVENUE 8,1.3738803459530748,103.84806725212309,1.373800752801476,103.84807630025367
250,103000642,C,ANG MO KIO AVENUE 8,1.380684897925153,103.8451761128162,1.3806504496395628,103.84538452798964
251,103000643,C,ANG MO KIO AVENUE 8,1.3806504496395628,103.84538452798964,1.380684897925153,103.8451761128162
252,103000646,C,ANG MO KIO AVENUE 8,1.3806409717745074,103.84540967903897,1.3802644454971402,103.84603776256378
253,103000647,C,ANG MO KIO AVENUE 8,1.3802644454971402,103.84603776256378,1.3806409717745074,103.84540967903897
254,103000648,D,DORSET ROAD,1.3135747759643635,103.85056989112493,1.3133901063939397,103.85032404665321
255,103000652,D,DORSET ROAD,1.3139573638553332,103.85107793387837,1.3135747759643635,103.85056989112493
256,103000656,D,KOEK ROAD,1.3015437525944837,103.84091228655736,1.3008488303169885,103.84068798960408
257,103000660,D,KOEK ROAD,1.3008488303169885,103.84068798960408,1.3007305484074356,103.8407011799061
258,103000666,D,CHATSWORTH AVENUE,1.3013080492862406,103.8196580733416,1.3010301634253092,103.81935013436056
259,103000667,D,CHATSWORTH AVENUE,1.3010301634253092,103.81935013436056,1.3013080492862406,103.8196580733416
260,103000670,D,CHATSWORTH AVENUE,1.3010301634253092,103.81935013436056,1.301661814609994,103.81892884778986
261,103000671,D,CHATSWORTH AVENUE,1.301661814609994,103.81892884778986,1.3010301634253092,103.81935013436056
262,103000674,E,GRANGE GARDEN,1.3010236529646493,103.82333385320139,1.3011896344812637,103.82423937068208
263,103000675,E,GRANGE GARDEN,1.3011896344812637,103.82423937068208,1.3010236529646493,103.82333385320139
264,103000678,C,GRANGE ROAD,1.3010236529646493,103.82333385320139,1.302429931449246,103.82340946928127
265,103000679,C,GRANGE ROAD,1.302429931449246,103.82340946928127,1.3010236529646493,103.82333385320139
266,103000682,E,WALSHE ROAD,1.3125573734728961,103.82752137157676,1.313527241870939,103.82776519981492
267,103000683,E,WALSHE ROAD,1.313527241870939,103.82776519981492,1.3125573734728961,103.82752137157676
268,103000686,E,WALSHE ROAD,1.3125573734728961,103.82752137157676,1.3128379691247396,103.82687900682744
269,103000687,E,WALSHE ROAD,1.3128379691247396,103.82687900682744,1.3125573734728961,103.82752137157676
270,103000690,C,ANG MO KIO AVENUE 8,1.3758474480274783,103.8478437532391,1.376136862862823,103.84781087621323
271,103000691,C,ANG MO KIO AVENUE 8,1.376136862862823,103.84781087621323,1.3758474480274783,103.8478437532391
272,103000694,C,BEDOK NORTH AVENUE 1,1.3244923386287593,103.9271573268364,1.324804408829976,103.92711737993756
273,103000695,C,BEDOK NORTH AVENUE 1,1.324804408829976,103.92711737993756,1.3244923386287593,103.9271573268364
274,103000698,C,BEDOK NORTH AVENUE 1,1.324804408829976,103.92711737993756,1.3253879069403292,103.92704270518263
275,103000699,C,BEDOK NORTH AVENUE 1,1.3253879069403292,103.92704270518263,1.324804408829976,103.92711737993756
